E1,econ_avg_nodmn,econ_avg,econ_avg_dmn,type
2.23800077029555,0.0269127173384352,0.0256000796568169,0.0200682494271399,2
2.23800077029555,0.0241814219642829,0.0240293512406833,0.023256325062385,2
2.23800077029555,0.0222587384302042,0.0223932226091881,0.0230768505190232,2
2.23800077029555,0.0218300492721825,0.0225299390894749,0.0260877123273782,2
3.28622710028025,0.0213787818419062,0.0221417181813945,0.0260199779071268,2
3.28622710028025,0.0203928345807684,0.0200649725117017,0.0183983403272792,2
3.28622710028025,0.013665654668916,0.0151063265528521,0.0224297419628602,2
3.28622710028025,0.0159468310916264,0.0175544258718438,0.0257263660046157,2
3.28622710028025,0.0138246613416627,0.0151309761291584,0.0217714096322617,2
3.28622710028025,0.0175592767250861,0.0193345747277144,0.0283590062410748,2
-0.644295132499808,0.0210696926699223,0.0228376195989596,0.0318245814882326,2
-0.644295132499808,0.020559590367936,0.0225603853004458,0.0327310928740371,2
-0.644295132499808,0.022868605289645,0.0239339659086815,0.0293495490554503,2
-0.644295132499808,0.0232730711903677,0.0247708798459279,0.0323847405116919,2
-0.644295132499808,0.0130425267198634,0.0139494653437976,0.0185597366821302,2
-0.644295132499808,0.0125896955721959,0.0132426254671122,0.0165616857662697,2
-0.365200322089766,0.0136769189608852,0.0145484190339551,0.0189785444053937,2
-0.365200322089766,0.0155988202261871,0.0154973038102572,0.0149812620292801,2
-0.365200322089766,0.0112309582335818,0.0112005904513463,0.0110462208916492,2
-0.365200322089766,0.0100717697672317,0.0103306320744846,0.0116465154696869,2
-0.365200322089766,0.0113109899870545,0.0121135127302031,0.0161930033412084,2
-0.365200322089766,0.0106938629092424,0.0110719220468038,0.012993722662741,2
1.68840434504046,0.0101121963623741,0.0103391584048812,0.0114928821209592,2
1.68840434504046,0.0128541332789657,0.0131336579141309,0.0145545748095545,2
1.68840434504046,0.0100821392222119,0.010230474721675,0.0109845135106121,2
1.68840434504046,0.0109648386950805,0.0110819692312276,0.011677382789975,2
1.68840434504046,0.0110615235598408,0.0111319468138901,0.0114899316886402,2
1.68840434504046,0.0132461742191106,0.0132456206525089,0.0132428066889499,2
2.76543615161941,0.0115526125592515,0.0114766474788754,0.0110904916536302,2
2.76543615161941,0.0145489813199126,0.0142921867755608,0.0129868145084395,2
2.76543615161941,0.0136624330783542,0.0132981067109158,0.0114461143431042,2
2.76543615161941,0.0222315226333041,0.0218611870673561,0.0199786479404537,2
2.76543615161941,0.0205206404649113,0.0212738164144865,0.0251024608248266,2
2.76543615161941,0.0222375810074294,0.0234416991952498,0.0295626333166705,2
1.82975498566692,0.0247533451932865,0.0239125251746955,0.0196383567468582,2
1.82975498566692,0.0235557003471828,0.0235187343009409,0.0233308235658779,2
1.82975498566692,0.0200663490971585,0.0194783980082652,0.0164896466397242,2
1.82975498566692,0.0255083204570736,0.0246316697197082,0.0201753618047673,2
1.82975498566692,0.0165855199051239,0.0166084666725932,0.0166836810770761,3
1.82975498566692,0.0176167201860045,0.0167569565876372,0.0139388425707666,3
-0.735303439642156,0.0172628164049678,0.0159637000476803,0.011705485321016,3
-0.735303439642156,0.0202933410899167,0.0194934659597353,0.0168716530330295,3
-0.735303439642156,0.0211444279604027,0.0202445074178458,0.0172947678616873,3
-0.735303439642156,0.0210392491161479,0.0190118425363147,0.0123664543024168,3
-0.735303439642156,0.0224837230191694,0.0205988717322122,0.0144207480694081,3
-0.735303439642156,0.0236349580797383,0.0209276475952248,0.0120536854515414,3
-0.515242394357605,0.0242342563725131,0.0212146296867601,0.0113169644390141,3
-0.515242394357605,0.0243422745631721,0.0211538003006964,0.0107026902181373,3
-0.515242394357605,0.019860750487006,0.0173306636311803,0.00903760115930716,3
-0.515242394357605,0.0239160649671087,0.020698869102293,0.0101536159898416,3
-0.515242394357605,0.0257486357053127,0.0222499085326408,0.0107818583555496,3
-0.515242394357605,0.0199143985380074,0.0174001685470485,0.00915908135446096,3
1.47511303661332,0.024050615600381,0.0207418469442827,0.00989643857151635,3
1.47511303661332,0.0196339081295483,0.0206314900238856,0.0239013417886582,3
1.47511303661332,0.0180574712469294,0.0199898921516209,0.0263239384503317,3
1.47511303661332,0.0131541466025628,0.0156937190692363,0.0240178732655548,3
1.47511303661332,0.0157652041544314,0.0168507327656272,0.0204088543245468,3
1.47511303661332,0.0180113388977018,0.0196165897920987,0.0248782455015107,3
2.09358263076018,0.0163847468990678,0.0184024126384188,0.0250158725618474,3
2.09358263076018,0.0208358174409606,0.0230414833147442,0.0302711659010346,3
2.09358263076018,0.0133987404281174,0.0162816738212561,0.0257312888320995,3
2.09358263076018,0.0150193266419553,0.0184599405679093,0.0297375084363141,3
2.09358263076018,0.0224443465567828,0.0223194374895638,0.0219100133247905,3
2.09358263076018,0.0130211531765243,0.0158380177009473,0.0250710736421116,3
-0.532739422282706,0.0159714054792964,0.0184753367360636,0.0266826669665784,3
-0.532739422282706,0.013549345768092,0.0164963311050368,0.0261558941539115,3
-0.532739422282706,0.0140582347281947,0.0173469794213172,0.0281267536932186,3
-0.532739422282706,0.0174176672158575,0.0198932924077422,0.0280078416478086,3
-0.532739422282706,0.0180878038259937,0.0211858902657273,0.0313407291515209,3
-0.532739422282706,0.0189715875268437,0.0209284917089616,0.0273427887503479,3
0.731605774163215,0.0135073268137761,0.0162869551522318,0.0253979591505034,3
0.731605774163215,0.0161544389030232,0.0193546641242679,0.0298442912383477,3
0.731605774163215,0.0214634445517275,0.0219967094523249,0.0237446332931718,3
0.731605774163215,0.019504494602712,0.0218372791474076,0.0294836284883542,3
0.731605774163215,0.0189612193156494,0.0214580915670916,0.0296422839468189,3
0.731605774163215,0.0155605109853019,0.0173998350771026,0.0234287307113383,3
0.765054583460173,0.0172097464767656,0.0177825488296166,0.0196600676528504,3
0.765054583460173,0.0166696052358539,0.0152748889505033,0.010703318904076,3
0.765054583460173,0.0178567913626712,0.0160474382028744,0.0101167806235404,3
0.765054583460173,0.0167224926716853,0.0153222626549343,0.0107326198222505,3
0.765054583460173,0.0183036958043113,0.0169412604657419,0.0124755001893198,3
0.765054583460173,0.0170840925596482,0.0154823093180949,0.0102320198041145,3
0.93975014773593,0.0192383094301821,0.0175622577317363,0.012068532720164,3
0.93975014773593,0.0187304899246099,0.0175217730843775,0.013559867885838,3
0.93975014773593,0.0195328367925229,0.0188289528866043,0.0165217778616487,3
0.93975014773593,0.0158961196526552,0.0144128512023461,0.00955102683744383,3
0.93975014773593,0.0185523366181249,0.016838953687513,0.0112228651927294,3
0.93975014773593,0.0243651255867658,0.0232848282052217,0.0168030439159577,3
3.67684081657948,0.0213938666652053,0.020124141345692,0.0125057894286121,3
3.67684081657948,0.0239656880005022,0.023207595658395,0.0186590416057515,3
3.67684081657948,0.0264850787075989,0.0239913713160762,0.00902912696693994,3
3.67684081657948,0.0237300508422215,0.0220373546343485,0.0118811773871108,3
3.67684081657948,0.0142686133106116,0.0145563491373454,0.0162827640977478,3
3.67684081657948,0.0150231227791317,0.0148043186877351,0.0134914941393556,3
1.50267317997573,0.0162661760823477,0.0170278548974203,0.0215979277878558,3
1.50267317997573,0.0177160631157629,0.0173770584466816,0.0153430304321939,3
1.50267317997573,0.0179965761317838,0.0172590374241047,0.0128338051780306,3
1.50267317997573,0.0198005105597893,0.0189624539334202,0.0139341141752056,3
1.50267317997573,0.0190032743908897,0.0180762254459403,0.0125139317762435,3
1.50267317997573,0.0213534137088642,0.0202354652336755,0.0135277743825434,3
-3.79608295402661,0.0178295066345325,0.0183451616484993,0.0214390917323002,3
-3.79608295402661,0.0174170235227531,0.0184792512734529,0.0248526177776516,3
-3.79608295402661,0.0176538780509198,0.0183125286659025,0.0222644323557987,3
-3.79608295402661,0.0208249610601156,0.0212116328913801,0.023531663878967,3
-3.79608295402661,0.0155628212169694,0.0167555014031887,0.0239115825205042,3
-3.79608295402661,0.0125415149059165,0.0141984949179905,0.0241403749904342,3
-1.80582878027601,0.0155084348943328,0.0178263131103221,0.0317335824062579,3
-1.80582878027601,0.0146413884680097,0.0168173814054714,0.0298733390302415,3
-1.80582878027601,0.0141445985971365,0.0163351971524774,0.0294787884845227,3
-1.80582878027601,0.0169779759816381,0.0179699903780996,0.0239220767568688,3
-1.80582878027601,0.0135096139524788,0.0156560430945027,0.0285346179466465,3
-1.80582878027601,0.0157850608374759,0.0174613533647475,0.0275191085283772,3
-1.04936441764009,0.0147967036368382,0.0170789796725019,0.0307726358864838,3
-1.04936441764009,0.0194580813479788,0.0208634331320732,0.0292955438366395,3
-1.04936441764009,0.0155464998782416,0.017155809093936,0.0268116643881022,3
-1.04936441764009,0.0214325309773274,0.021289036916039,0.0204280725483083,3
-1.04936441764009,0.0188888956501545,0.018747239372777,0.0178973017085118,3
-1.04936441764009,0.0172136193054051,0.0163181698147102,0.0109454728705407,3
-1.91389042044921,0.01788028494973,0.0170225619292234,0.0118762238061837,3
-1.91389042044921,0.0176069652172752,0.0166753045271217,0.0110853403862008,3
-1.91389042044921,0.0168836180811413,0.0159073410134325,0.01004967860718,3
-1.91389042044921,0.0194248508192503,0.0183871506829798,0.0121609498653569,3
-1.91389042044921,0.0197626612767991,0.0190047704209722,0.0144574252860107,3
-1.91389042044921,0.0204039814602808,0.0191051421783357,0.0113121064866651,3
-2.5310718625484,0.0222411818072619,0.0164902759300901,0.0116241248032525,4
-2.5310718625484,0.0221256797569216,0.0171863083984113,0.0130068403258256,4
-2.5310718625484,0.0211673057760021,0.0174491035847193,0.0143029324997878,4
-2.5310718625484,0.026259362533399,0.019399633357804,0.0135952471323006,4
-2.5310718625484,0.0261649586245882,0.0189161172519103,0.0127824822442598,4
-2.5310718625484,0.0216959419719721,0.0193048403753206,0.0172816005627694,4
0.11278336901174,0.0282161520225412,0.0218558685215885,0.0164740901746286,4
0.11278336901174,0.0217636234323685,0.0218873563498193,0.0219920534338161,4
0.11278336901174,0.0189101923668305,0.0231456415141782,0.0267294831003954,4
0.11278336901174,0.0201834407106819,0.025783105064696,0.0305212825950157,4
0.11278336901174,0.0231842295789457,0.0265263566230116,0.0293543102756828,4
0.11278336901174,0.0205831417129937,0.0291806948880019,0.0364555475745473,4
2.57626131077006,0.0179920119420923,0.0237090659938316,0.0285465732683803,4
2.57626131077006,0.0221774931496489,0.0256843015414411,0.0286516009498806,4
2.57626131077006,0.0176239785668168,0.0242299671728512,0.0298196498394957,4
2.57626131077006,0.0314059828119976,0.0208775744617809,0.0119689212423667,4
2.57626131077006,0.02016379437642,0.0153554816215647,0.0112869092905332,4
2.57626131077006,0.0133881561365854,0.0116807929346523,0.010236100994555,4
2.02553550812879,0.0164638018193352,0.0138384210343177,0.0116169449854567,4
2.02553550812879,0.020418883314762,0.0154712642995496,0.0112848174405237,4
2.02553550812879,0.0156447815795599,0.0132614926319252,0.0112448635223881,4
2.02553550812879,0.0235000027522205,0.017714153040034,0.0128184340527992,4
2.02553550812879,0.0141356998049203,0.0128091908582658,0.0116867602110966,4
2.02553550812879,0.0159452666036468,0.0142718982085555,0.0128559711050167,4
-3.70487828098859,0.0244764517923949,0.0186512908394065,0.0137223084945701,4
-3.70487828098859,0.0133391630600447,0.012114622432069,0.0110784726699357,4
-3.70487828098859,0.0189087693693365,0.0175998961317579,0.016492388007653,4
-3.70487828098859,0.0156307910436866,0.0155240868117393,0.0154337986154763,4
-3.70487828098859,0.0158820005850255,0.0158899120217767,0.0158966063144123,4
-3.70487828098859,0.019509608971878,0.018743375825875,0.018095024702334,4
-2.25470162094578,0.0252877682556935,0.0223850398211748,0.0199288849919666,4
-2.25470162094578,0.0219952536438448,0.0199108615452852,0.0181471451541963,4
-2.25470162094578,0.0177684974623045,0.0165658654247353,0.0155482537006383,4
-2.25470162094578,0.0217945300578569,0.0214761855175339,0.0212068170603376,4
-2.25470162094578,0.0198121723741857,0.0184036557694148,0.0172118340269164,4
-2.25470162094578,0.0191486448486586,0.0188695833341778,0.0186334543603863,4
-2.14861027897752,0.021010397601282,0.0215884197815187,0.0220775154724883,4
-2.14861027897752,0.018821363049369,0.0191660685695911,0.0194577424713174,4
-2.14861027897752,0.015568883579459,0.0158901926515153,0.0161620695586398,4
-2.14861027897752,0.0175730456229723,0.0202635679718632,0.0225401638055401,4
-2.14861027897752,0.0184998617824891,0.0251074121510553,0.0306984163090729,4
-2.14861027897752,0.0165830673797037,0.0212355730038161,0.0251723085319112,4
-3.06407761041638,0.017305694148193,0.0254647415301511,0.0323685508533464,4
-3.06407761041638,0.016585228836838,0.02416929913945,0.0305865893955063,4
-3.06407761041638,0.0168057294638431,0.0215743277633855,0.0256092955553061,4
-3.06407761041638,0.0158411485922944,0.0188090006772003,0.0213202601336591,4
-3.06407761041638,0.0165573371220645,0.019252332429206,0.0215327130737104,4
-3.06407761041638,0.0151593538957656,0.0196650808522904,0.0234776190462729,4
-0.953692056037996,0.0156184962008303,0.02308466108095,0.0294021852102821,4
-0.953692056037996,0.0205243403000303,0.0243676965871086,0.0310935700894956,4
-0.953692056037996,0.0219947334924083,0.0233754970868024,0.0257918333769922,4
-0.953692056037996,0.0193388012847064,0.0218955165198535,0.0263697681813609,4
-0.953692056037996,0.0182975887922847,0.0240674201499014,0.0341646250257307,4
-0.953692056037996,0.0188545350450043,0.0199293732687791,0.0218103401603849,4
-0.0777704249982466,0.0233212317792937,0.0188535872699832,0.01103520937869,4
-0.0777704249982466,0.0226925235867677,0.0187460007599171,0.0118395858129285,4
-0.0777704249982466,0.0251002348377917,0.0202939130936466,0.0118828500413928,4
-0.0777704249982466,0.0276240910374352,0.0223290145544797,0.0130626307093076,4
-0.0777704249982466,0.0220016884230195,0.0191418154307091,0.0141370376941658,4
-0.0777704249982466,0.0284741070532067,0.023781496150255,0.0155694270700896,4
-1.84220421069596,0.0200070702382885,0.0188689558958601,0.0168772557966104,4
-1.84220421069596,0.0243576261370673,0.0222540108199488,0.0185726840149915,4
-1.84220421069596,0.0260364455982677,0.0210734964649955,0.0123883354817692,4
-1.84220421069596,0.0202374826941898,0.0173766020326543,0.0123700608749673,4
-1.84220421069596,0.0212042746032649,0.0180620979568356,0.0125632888255843,4
-1.84220421069596,0.0225799946686956,0.0194985599762038,0.0141060492643432,4
-2.73795768281529,0.0156545006573671,0.0146436041764671,0.0128745353348922,4
-2.73795768281529,0.0123256020146019,0.0123013505120267,0.01225891038252,4
-2.73795768281529,0.0159679220448846,0.0158198915548164,0.0155608381971971,4
-2.73795768281529,0.0145628477196262,0.0153829349753904,0.0168180876729777,4
-2.73795768281529,0.0134780286250791,0.0141223884589303,0.0152500181681699,4
-2.73795768281529,0.0181391772824429,0.0188504386936408,0.0200951461632372,4
-2.79487293291497,0.0138022067840258,0.0167599385701676,0.0219359691959158,4
-2.79487293291497,0.0160909013630429,0.01960896175947,0.0257655674532174,4
-2.79487293291497,0.0165173480550747,0.0175221142477079,0.019280455084816,4
-2.79487293291497,0.022403752078891,0.0211943083791043,0.0190777819044776,4
-2.79487293291497,0.0175136821154844,0.0186874341516873,0.0207415002150424,4
-2.79487293291497,0.019631557068954,0.0220580596415014,0.0263044391434593,4
-1.58008697642135,0.0161264303439515,0.0178492489450078,0.0208641814968563,4
-1.58008697642135,0.0178424106044816,0.0210010194930218,0.0265285850479671,4
-1.58008697642135,0.017024027531401,0.0232059692815177,0.034024367344222,4
-1.58008697642135,0.01613564078007,0.0175796341317828,0.02010662249728,4
-1.58008697642135,0.0148649911877525,0.0193186904545209,0.0271126641713655,4
-1.58008697642135,0.0157126068287709,0.0172394888548998,0.0199115324006253,4
-2.35863374497542,0.0159094844838229,0.0180129730189143,0.0216940779553242,4
-2.35863374497542,0.0158480111381899,0.0218876817665772,0.032457105366255,4
-2.35863374497542,0.0376845241885283,0.0376845241885283,0,5
-2.35863374497542,0.0231782252205108,0.0231782252205108,0,5
-2.35863374497542,0.0186669643600081,0.0186669643600081,0,5
-2.35863374497542,0.0265177534303625,0.0265177534303625,0,5
0.670256179454493,0.0308094097030863,0.0308094097030863,0,5
0.670256179454493,0.0169353268125456,0.0169353268125456,0,5
0.670256179454493,0.0209694567008442,0.0209694567008442,0,5
0.670256179454493,0.0152847833814988,0.0152847833814988,0,5
0.670256179454493,0.0131554195799347,0.0131554195799347,0,5
0.670256179454493,0.012137562164267,0.012137562164267,0,5
-1.70091592362664,0.00986841249858285,0.00986841249858285,0,5
-1.70091592362664,0.010764210413481,0.010764210413481,0,5
-1.70091592362664,0.011508249086285,0.011508249086285,0,5
-1.70091592362664,0.00923834403560781,0.00923834403560781,0,5
-1.70091592362664,0.00980635504639972,0.00980635504639972,0,5
-1.70091592362664,0.0405036677690874,0.0405036677690874,0,5
-2.88960683826261,0.0286688386567931,0.0286688386567931,0,5
-2.88960683826261,0.0170678273603007,0.0170678273603007,0,5
-2.88960683826261,0.0220032476216084,0.0220032476216084,0,5
-2.88960683826261,0.0283662205063762,0.0283662205063762,0,5
-2.88960683826261,0.0188201701505517,0.0188201701505517,0,5
-2.88960683826261,0.029819844069998,0.029819844069998,0,5
-0.952793259427718,0.0157845138906773,0.0157845138906773,0,5
-0.952793259427718,0.0185944108508368,0.0185944108508368,0,5
-0.952793259427718,0.0254064381572681,0.0254064381572681,0,5
-0.952793259427718,0.0145120786355184,0.0145120786355184,0,5
-0.952793259427718,0.0178058591560392,0.0178058591560392,0,5
-0.952793259427718,0.0140556199382095,0.0140556199382095,0,5
0.960571830682777,0.0139627767389769,0.0139627767389769,0,5
0.960571830682777,0.0162963282100129,0.0162963282100129,0,5
0.960571830682777,0.0162965328917644,0.0162965328917644,0,5
0.960571830682777,0.0146483371991525,0.0146483371991525,0,5
0.960571830682777,0.0121313748995717,0.0121313748995717,0,5
0.960571830682777,0.0143682017501551,0.0143682017501551,0,5
2.05288576762755,0.0144841374373691,0.0144841374373691,0,5
2.05288576762755,0.0133720871173362,0.0133720871173362,0,5
2.05288576762755,0.0141747932060263,0.0141747932060263,0,5
2.05288576762755,0.011756264096861,0.011756264096861,0,5
2.05288576762755,0.0108938772029308,0.0108938772029308,0,5
2.05288576762755,0.0127866732282345,0.0127866732282345,0,5
0.276227359907496,0.011373994233822,0.011373994233822,0,5
0.276227359907496,0.0116031930358686,0.0116031930358686,0,5
0.276227359907496,0.0127746023944324,0.0127746023944324,0,5
0.276227359907496,0.0105130577454968,0.0105130577454968,0,5
0.276227359907496,0.0116369618630855,0.0116369618630855,0,5
0.276227359907496,0.0117950182764151,0.0117950182764151,0,5
1.47636595432044,0.0130094195410743,0.0130094195410743,0,5
1.47636595432044,0.00934475477328465,0.00934475477328465,0,5
1.47636595432044,0.0103844120398456,0.0103844120398456,0,5
1.47636595432044,0.0152117840751942,0.0147829528599393,0.0139252904294295,5
1.47636595432044,0.0121651769493695,0.0118959959152995,0.0113576338471595,5
1.47636595432044,0.0129859335129797,0.0126591369821179,0.0120055439203944,5
1.27298592052872,0.0137026383302046,0.0133353342602068,0.0126007261202113,5
