E1,type
-1.77448182415501,4
-0.559486431340989,3
-3.4612644033515,4
-2.74069309075444,3
-4.09377987555039,3
-2.3709123584187,4
-4.51886687001095,4
3.2070958245609,4
1.09392558533815,4
-2.62901988948889,3
-2.35551239179979,4
-4.10973086887341,4
-3.75824713158286,4
-2.54238676053442,3
-3.00185259383125,3
-3.09401900907996,3
2.06136713006478,3
-4.50133576673945,3
-3.62395568322536,4
-3.26608513054626,4
-4.10867091632251,4
-3.9973393922064,4
-3.01713797595046,4
-4.50491344708283,3
-2.69397606182182,3
-1.63760237426377,3
-4.52934186138652,3
-4.14180592778112,3
-4.09014541847594,3
-4.06383039421638,3
-3.907722513641,6
-3.62288491213917,4
-4.2947502013109,6
-4.35199719481126,6
-4.6024700385082,6
-4.31589390350107,6
-4.54290480286052,6
-3.15645891799782,6
-0.674307720661879,6
-1.640119768655,4
-0.580653224432601,6
-3.46352137097958,4
-1.34986301129397,4
3.804847189395,4
-0.982212585259137,2
5.14756766655815,2
4.6264099131749,4
4.72831169254537,4
2.29336891172108,4
5.09041976069442,4
-3.3998390643508,4
2.80714124797676,2
4.17962564885363,4
-1.85629676794994,2
0.0687728034716123,2
5.22023185680576,2
2.42846547303124,2
1.54445271269589,2
-1.89689717276906,2
0.322571662121977,2
2.86976112807271,2
5.07821728683845,2
4.13209347253195,2
3.19678727236158,2
5.00793441953769,4
-0.861352876179616,2
3.00575677394156,2
4.04570459535167,4
4.63934713593756,4
4.89665495416478,4
4.42373368771964,4
4.83812428644818,3
5.50768971844027,4
5.06485539792241,3
0.114361955077043,4
1.91707935416442,4
-1.38482985045241,2
3.92211570990963,2
3.28510573150414,2
-2.02227973186122,2
0.399499677682253,2
3.69684987532049,2
5.0346923302241,2
4.45569351220459,2
3.59557358456498,2
4.35811588786809,2
4.81890348910676,2
5.01194849806751,2
3.5051719600236,2
4.08975921557906,2
4.22684619791574,2
4.09557011684081,2
4.05513827645147,2
0.153384933982702,2
4.99356157547306,2
5.2180792803084,2
4.66040503333144,2
-2.32038768905962,2
3.23619450365489,2
4.91212815254787,2
4.41753185464549,2
5.02884435621499,2
3.03641365036004,2
3.82089246844269,2
0.211620858356556,2
-0.178316019019005,2
3.8292194123943,2
0.651315518993156,2
4.06578095760391,2
-0.55669970515246,2
-3.86776019805421,6
-3.3502017525611,6
4.65720662128583,6
5.31310739636889,6
0.906459050814372,3
-3.20471671147451,3
-3.95988747142566,6
-3.97093028085345,6
-2.25715546177628,3
-3.68428658946453,6
2.99969054132805,1
4.74241880028956,4
4.38781236457719,1
4.62389982046768,1
-1.94062070727326,3
1.95137023410458,3
-2.26399788192494,3
3.90240485740193,3
4.50020009035853,3
1.78362010609843,3
5.20900868424811,2
-2.67382046493442,3
3.81820350950492,2
5.07831389180908,2
-2.09628604733467,3
3.69224309976149,3
1.7890831476868,3
0.432617353868503,3
0.708341119342494,3
4.13977171471068,3
1.39874480655029,3
1.52029416196265,2
0.116663732792797,2
1.9923468738213,2
0.150244636899948,2
4.62414255522471,2
2.86133382932881,2
4.46336670914258,2
-3.24233221428761,2
-1.09608509880994,2
-0.230283648419643,2
0.647178539139123,2
1.52960589127362,2
-3.86533879168642,2
-4.18705285919041,2
-3.90733983869877,2
-4.30129570803181,2
0.060422800239529,2
-0.149111745710126,2
1.95539760122355,2
-4.11325418974773,2
-0.174222367758111,2
-0.19705836764668,2
2.96742114719166,2
-0.813836927109478,2
-0.703089434704159,2
4.99405710910102,2
4.50881086784961,2
5.11728231099267,2
4.06013527565115,2
5.12643024396751,2
4.97956231441089,2
-3.89522311868607,3
-4.28026940330648,3
-3.37241025636369,3
-4.09327509473536,3
-3.76722206476091,3
1.94886573448037,3
-3.9955187938173,3
-3.99418617476112,3
-0.54522149830534,3
-3.81601547473976,3
0.204772928305473,3
-4.32453303904153,3
-0.550452557813371,3
-4.31219231650276,3
-3.84739660297105,3
-4.23567718643519,3
-3.23308491286332,3
-1.49744150217251,3
-0.783533247651833,3
-0.947657583315241,3
-0.612365643786701,3
0.663259461135673,3
-4.09403511171274,3
-3.58870087909971,3
0.827280889253356,3
1.83759633118158,3
0.5069405792415,3
-1.22592596647784,3
-1.05377405368427,3
-1.42848944812224,3
2.03380741974376,3
1.66998376290013,3
2.52363422455743,3
0.827647237796156,3
0.755656362031926,3
0.887524565476696,3
4.36363169588507,2
4.29585830327916,3
4.51168865874937,2
3.96795529458791,2
1.88076195407614,3
3.30853906154553,2
-0.0396848673369914,3
-3.59240668789692,3
-1.16447253571374,3
-1.90075073874039,3
0.182292560604436,3
0.199709395973049,3
-1.10554131935615,5
1.87210624808761,2
-4.55953976809316,3
4.35493333362537,5
1.01615484678265,5
-3.84717847654284,3
0.0108076732302697,5
1.61538391698481,5
1.24908872305073,5
-0.00934456776139522,5
1.07853199621443,2
1.99615325710553,5
-0.321914215155914,5
-0.560538839579713,5
-0.848551558537297,5
-1.0601789325439,5
4.19726042305872,5
0.59655040485265,5
-2.17052809521791,5
-1.60429941198641,5
-3.58878328275741,3
-4.4074209234531,3
-3.06493249143703,3
1.50648068331683,3
1.4303277458567,3
-3.92318855933521,3
-4.41643987211748,3
-4.42938037428674,3
-4.36898466255365,3
-3.39152088979808,3
-3.65123498854504,3
0.763201625050519,3
-2.92222504016563,3
1.57851934551203,3
-2.35723954031882,3
0.593625059800397,3
-4.23820742410539,3
-4.58132409527434,3
-4.61951943981158,3
-4.31324367736299,3
-4.20543677943357,3
-4.05553491209606,3
-4.48209332685965,3
-4.50325169346201,3
-2.50738401929356,3
-4.13087419976955,3
-4.19221370759489,3
-3.11211331096617,3
-3.44200849299941,3
-0.94308344773174,3
-1.8437636559069,3
0.0448370854494157,3
-4.30181170233188,3
-4.21175451154125,3
-1.71449373732654,4
-3.51634103230979,4
-1.37466009103356,3
-1.84203433683195,3
-0.310123119001673,3
-3.79602581460775,4
-3.72163424505787,3
-3.29005700911492,3
-3.85887859426085,3
-3.57499785769345,3
-3.74001404876951,3
-3.32120845387042,3
-3.53574631147211,3
-4.01200381911317,3
-2.97803596484436,3
-0.293478345451534,3
-2.04195646878332,3
-2.17734216803258,3
0.78598167719369,3
-3.89249816177225,2
-2.5445344932888,2
-2.61232578257087,2
-2.57303409704586,2
-3.34261702068352,2
-1.44501398358442,2
1.95195585675527,2
-1.86294053468055,2
-4.45925608111964,2
-0.447471439977017,2
-4.24287639485564,2
-3.63425095905772,2
-2.55933535306699,2
-0.351473658584967,2
-4.51963132336309,2
-2.84173695673626,2
0.864158392838854,2
-1.85449111268677,2
-2.35858075218414,2
-1.74967475760657,2
-1.83824728584867,2
-4.29982109167474,6
-4.14756862377552,6
-3.16937698921818,3
1.20146429085176,2
-1.69537145739134,3
1.61968190219721,2
-2.60221261271666,2
-4.10049197596779,2
-4.07366589997898,2
-2.70458804974019,2
-3.17263407274549,2
-4.2324227202572,2
-4.15324268715344,2
-3.54322416204335,2
-0.644174459720809,2
-4.3002528302403,6
-3.7197848753262,6
-4.18331877944082,6
-3.63677817020673,2
-4.01388509564496,6
1.11812695988382,2
-3.84302002012,2
-3.92508878429085,3
-2.69147133261712,2
-3.39241610378799,3
-4.54747212258201,6
-4.23343754803201,3
-4.58393984607604,6
-3.81440941805385,6
-4.3324261591884,6
-3.89138933053508,6
-2.53166617625214,3
-2.01300308534796,3
2.04434536928497,2
-3.18547394458289,3
-2.07528622850241,2
-1.36063983464338,2
-4.31739642227689,3
-2.55107805952421,2
-1.3227649385125,3
-2.66938371650899,3
-1.07266607697717,3
3.74443888888433,2
-0.860442293281171,3
-3.14627803958248,3
-4.38777788337378,3
-4.60565752855513,3
-3.31499572544975,3
-4.02934030347708,3
-1.70097531507076,3
-4.51859739545896,3
-3.73561200539239,3
-4.07897075681109,3
-3.84006323958328,3
-3.91876791803072,3
-4.40878780160329,3
-4.46348324127818,3
-2.99565755741563,3
-2.73406436576706,3
-2.26231785446367,3
-1.28705614188789,3
1.34972868516604,3
-2.15284486297656,3
-4.40625657656223,3
-4.23009256988632,3
-1.49047023895076,3
-3.57794797086465,3
-2.28079178501084,3
-1.01266445417249,3
2.24419485769427,2
-1.13373257419339,2
-3.53510235313226,2
1.44633728548205,2
-1.93127021466122,2
-3.49213204355473,2
-3.53073654035688,2
-3.45851149399461,3
-3.72618999624145,2
0.795785383758632,3
2.09549479258198,3
1.518333714732,3
1.57280971175757,3
0.811943492258075,3
-4.55291759792269,2
-4.33260751931585,3
-4.40253186527625,3
-1.23288449545832,3
-4.15563934820975,3
-4.46092354644662,3
-4.35294804753393,3
-4.4255985199536,3
-4.41365469489006,3
-4.16721795750194,3
-3.63669325012497,3
2.06005638606223,3
-3.365501472537,3
-3.69400802461499,3
-3.54058170758273,3
-2.44977550583998,3
-2.30442060111227,3
-3.37811109281845,3
-3.38492062898884,3
-4.09619175359583,3
-4.41718686937864,3
-3.4099175398941,3
-4.15188295782333,3
-3.74046502350872,3
-4.27457372573529,3
-3.29192514601889,3
-4.22313391845155,3
-4.472806843519,3
-4.32953620553785,3
-4.41498952113721,3
-2.757775789875,3
-4.3234244254364,3
-4.214992247503,3
-0.877774601194417,3
-2.55555051432177,3
-2.2710226194145,3
-3.32758221791547,3
-1.103354706466,3
0.578419476739186,3
-2.84595429691416,3
-3.15905206474886,3
3.70911080712369,3
4.30868878986402,3
-3.21004286283373,3
4.50647053175695,3
-2.59274222009248,3
4.65784997065112,3
1.24035554487128,3
2.2344515452058,3
-4.03210768596121,3
-0.807722274076838,3
-3.58238817215972,3
3.37905739173694,2
-1.79422870124354,3
2.36302280787203,3
1.77403459875727,3
4.87737964480767,3
2.86096120871755,3
4.66030375833608,3
5.04235463014025,3
3.70588453533694,3
4.49177278394498,3
4.44366677564296,3
3.92216876261632,3
-2.38905087750467,3
0.971782591617566,3
-0.888589492806877,3
-0.541899104766612,3
2.46287546086946,3
2.73961938539923,3
2.60165127706425,3
2.92450251048479,3
0.495189556587943,3
2.37167102279263,3
2.36138316659905,3
4.71994313139786,3
3.85711311677148,3
4.58207332674714,3
0.778664988176906,3
-2.16848197772807,3
-2.90175356720968,3
-3.15531202728776,3
-3.15039539752494,3
-1.72051766330745,3
-3.73059257859136,3
-3.5210746122485,3
-3.00218192315024,3
-4.23727023616788,3
-4.10125183679458,3
2.96067046542089,3
-2.98770192504427,3
1.22905043371118,3
-1.77872137652751,3
-3.92714246334187,3
-2.56797086077419,3
-1.03635808465589,3
0.621135229141575,3
-3.49209169443676,3
-4.38067117617137,3
-2.61451289201343,3
-1.30646512153394,3
-4.45653941297217,3
-4.34006480688424,3
-2.83654572656815,3
1.35970181360778,3
2.21247773005852,3
3.43650770551375,3
4.25283789656137,3
3.96750725870707,3
3.71397890998517,3
0.844121868414396,3
-1.29525191332179,4
3.99261685098256,3
0.628858348253167,3
1.14505100859649,3
1.01680158170944,3
1.77233202912828,3
-2.99788702471079,3
-0.437523802707368,3
3.12854974609278,3
-4.03615153839405,3
0.678625467057385,3
-3.08040029991677,3
-3.25416699673904,3
-4.00203523998589,3
-3.02835064014532,3
-3.61246399276361,3
-2.06066698531609,3
-2.5498786519465,3
4.23562347695094,2
2.3279601659838,3
0.848059717626295,2
-1.78503246928245,3
-4.16319903502389,3
-3.59040821397939,3
-4.24982105594569,3
-3.85605559652954,3
-2.6841405256434,2
-3.8326174842021,2
-4.14485974937354,3
0.211899291258249,2
-4.62111431457448,3
-0.803950752625491,2
-3.18636638600105,2
-2.86056755635016,2
-4.38630535144733,2
-3.62100786030139,2
-4.39820450293434,2
-3.46542476737006,2
-3.4585351486381,2
-0.179903247866932,2
-3.64112323150401,2
-0.298253092606975,2
-1.91280181052815,2
3.91685818271651,3
-3.17572964717979,2
-3.26548989614195,2
-3.84498516176885,2
-3.3508110734565,2
4.94952239830377,2
-2.7604935496139,2
-2.5308836404431,2
2.49763490676896,2
4.29484248310585,3
-3.95108151281839,2
3.95889558676875,2
-3.51242239686862,2
-0.632045911203311,2
-3.93739063713584,2
-4.24671236020662,2
-2.5905253816268,2
-3.9338184723974,3
-2.09920672411115,3
-4.07802942944288,3
-3.50217082628459,3
-3.92631712015581,3
-0.0477068666039844,3
3.26075736443052,3
2.70175241396142,3
2.03426270638814,3
-1.23050656779788,3
2.09513167593728,3
-1.02057895760129,3
3.4006087441669,3
2.67556365102718,3
-0.347055324574767,3
3.67306429469832,3
1.0357344058844,4
3.08081278645248,4
0.0960236618396559,4
4.29509088276578,4
-3.64770068698401,3
-3.51176778441224,4
-2.97014772683043,4
-3.73150213546439,4
-2.96520191394055,4
2.51633455541564,4
2.14983413342409,4
2.95810540255673,3
-3.81917093665815,3
-3.57355576625357,3
-2.68423220544294,3
-3.32009917859828,3
-3.55740447211827,3
-3.54872760889484,3
-0.770173189529904,3
-4.47091006281382,3
-4.31587205023352,3
-2.69430489239903,3
-3.03801633562264,3
-3.41227787506131,3
-2.45475189348138,3
-3.32604027001187,3
-3.88608639202796,3
-4.10330639048557,3
-1.61131911266988,3
-4.46965047416607,3
-4.49663101195011,3
-3.83319856410237,3
-0.341107393862218,3
-1.74796273114977,3
-0.115062540052313,3
-2.20513217372399,3
0.613463897357294,2
-2.74048115350394,3
-0.538746000851088,3
-0.556897415033685,3
-3.12236013985234,3
-3.28099934373147,3
-3.44797654636109,3
-3.61021235551931,3
-3.31675854996949,3
-3.53095673307782,3
3.7770443627636,3
4.61903577839166,3
4.44498728330976,4
4.41075179604307,2
5.33625154998504,4
2.31941364706548,4
4.90128549565441,2
4.89134051484213,4
5.14869695488181,4
4.62187735677281,4
4.90441913839228,4
5.25131338622469,4
1.46504331794697,4
4.87531790409799,4
4.53909006084094,4
2.12758575407865,4
2.53055813903759,4
2.91925161157988,4
3.70923474926596,4
-0.981343430420151,4
-2.47070927640545,4
3.22939947916043,4
5.23161676817669,4
1.11616554407677,4
3.7047820070343,2
-2.74637256372784,4
-3.45292723708632,4
-2.21896440343187,4
-2.71785527055564,4
-4.25981322869191,4
-3.30162640823511,4
-3.84466648274923,4
-0.908256104222367,4
2.85132565349373,4
0.897706533690081,4
4.78959175991024,4
2.2422241320628,4
4.36942001258664,4
5.02048755052427,4
4.97444062491964,4
-0.240274905794983,4
-3.80154808910741,4
-1.39690808962711,4
-3.34283394397793,4
-1.83170013184754,4
-0.0750693407319961,4
-0.724238673770793,4
2.47195257487772,4
-1.23326645511045,4
-1.82421233909506,4
0.751114621533909,4
4.88760423558964,4
4.65182203634589,4
4.3129863549466,4
2.2923774659704,4
4.07210457987069,4
4.50750687519356,4
1.83783520707477,4
-3.87632758600685,4
-3.04387776216262,4
5.07609357647578,4
5.28879953293717,4
4.98497838016795,4
-4.07296526535161,4
-3.30753019092291,4
3.27712667769615,4
4.72740371618182,4
4.01292852051965,4
0.423437002535505,4
-1.14146315548012,4
3.06536874093062,4
2.58936400497487,4
5.1707035298696,4
5.24010940687271,4
5.40125822484043,4
1.8384020585539,4
3.90883362220124,3
4.22847401469363,3
4.95017799003388,3
5.36731519921178,4
3.5719710877759,4
4.85392500046447,4
5.15864925849175,4
4.71442652939012,4
5.11561541485248,4
3.10517953044753,4
5.38075525792651,4
-2.27983742106485,4
4.09838586367917,4
3.80027338804863,4
4.70589721609206,4
4.76559874154655,4
5.114394687499,4
4.60465203771621,4
4.47299320604758,4
5.56772780032617,4
5.084561211158,4
5.22029835911936,4
4.55942250011967,4
5.24318994338138,4
5.24627646684361,4
5.34367903351956,4
4.82158453835935,4
5.28156777825973,4
4.45857625632905,4
5.16571150218567,4
-3.99650007323484,4
-2.29164466206723,4
-3.19460803332341,4
4.23636195654133,4
1.08463585046381,4
-1.54110930106342,4
3.79496176842855,4
4.37078558784325,4
-1.03489979919588,4
4.53628467731212,4
-0.0416992515404353,4
4.92017352757898,4
1.9286356118878,4
4.39664707332599,4
0.123037508996831,4
-0.948242187559679,4
-3.50415442879002,3
-2.48538671689671,3
-0.670091133623529,4
-1.1300031177894,4
-3.97091207518308,4
-3.1370381369815,4
-1.68839921883902,4
-4.08045855471872,4
-4.16191389506156,3
0.141591268616935,4
-4.15557854642663,4
0.581930541893623,3
-0.797892560473621,3
-2.93311200098659,4
-2.18358318074254,4
-3.99540322421893,3
-4.24195629980322,3
-4.31421198128088,3
-1.37237424515257,4
-4.43669637228457,4
-4.51398574770575,4
-4.401974662915,3
-4.22550209697332,3
-3.8574290226693,3
-4.51722273740063,3
-4.42557797540578,3
-3.99545209299974,3
-1.95054479760772,3
-4.17782776196695,3
-3.32768875307079,3
-2.76086937225507,3
-3.94658724167532,3
-3.16497509225142,3
-2.33184569024508,3
-0.867034014905561,3
-0.882198588003327,4
3.17068744362492,4
1.22835152619443,4
4.63071226724108,4
-3.37573228438581,3
3.14259584333066,4
-0.54510612711724,3
-2.28648158063482,3
0.0263546532016176,3
-2.9446071135823,4
-4.161116947151,4
-4.08304024990469,4
-4.19101909779875,4
-1.83740975162012,4
-2.33966272490165,4
-1.89936420650673,4
-4.01856755258011,4
-3.4389315317651,4
-4.45001164890785,4
-2.35305179320703,4
1.68656386902804,4
1.7268795007668,4
-1.73583609899918,4
-2.26110190786423,3
-1.7786075789663,3
1.33361535911768,4
-2.52071042863806,4
1.92252658115921,4
0.30110653343281,4
-3.14148452382626,3
-2.90191404202241,4
-3.41875465150111,4
-1.43986436289044,4
-4.0603298987536,3
-1.26029367646351,3
-3.98566004006154,3
-3.70929055068131,3
-3.81281336347311,3
-4.15180144448591,4
-3.11936445396564,3
-3.94455856268659,3
-4.20875536657824,3
-4.59627945387123,3
-4.47713250898153,3
-3.50404045101384,3
-3.10880954013428,3
-1.08494432883487,3
-0.238221990786519,3
-2.68942122132889,3
-4.09881574447737,3
-2.51135855819637,3
-4.49992225261818,3
-4.13291404353826,3
3.4533579956836,3
-1.06011929734561,3
-4.28402329412989,3
-4.08608846689461,3
-4.23890658153381,3
-2.40958008451646,3
-2.17984405476419,4
-2.90975954950269,4
-2.71957613482038,4
-4.51722573012002,3
-3.24073919487884,3
-3.33160115101195,3
-1.30320325576125,4
-2.08656430890381,4
-3.70636457384825,4
-0.746303419615242,4
-1.27904163827692,4
-1.93912483231073,4
-3.41499112208805,4
-4.10417761350388,4
-4.16186565582117,4
-3.84762999222914,4
-4.138480796377,4
-3.9761011824967,4
-3.70924140027886,3
-2.894871135437,3
-4.27247588121975,4
-3.90048473387896,4
-2.77017061444535,4
-3.01206355573385,4
-2.65090940091687,4
-1.98063668085285,4
-0.996081041194655,3
-2.55801459340859,3
-4.07081027560532,3
-3.54037934148799,3
-4.44731822949315,3
-4.45738942209025,3
-3.60209071507037,3
-1.94094814635166,3
-1.85749686165427,3
-4.35407441679317,3
-4.67563927412665,3
-4.5993633670258,3
-4.28349634953739,3
-3.05405129583397,3
-3.94733793139379,3
-4.00691404268139,3
-3.90840152366683,3
-3.05530372915336,3
-3.89617595227072,3
-3.35303902446264,6
-3.48397492684978,3
-1.14984313676179,3
-4.06682281082615,6
-4.30074499639037,6
-2.92103496963717,6
-4.45403770825363,6
-4.51805139882124,6
-3.92975151779719,6
-4.34843690968433,6
-4.49885826854527,6
-4.45339999752471,6
-4.41925849940256,6
-4.24098029968885,6
-3.99961954837276,6
-3.81864163630738,6
-3.00359833042161,6
-4.49340620673308,6
-4.18960007971729,6
-2.24312814880467,6
0.192868971110425,6
-0.454013865987159,6
-0.88144691334873,6
-2.95130839774227,4
-1.33887489422023,4
-1.13398035821374,4
-3.11980105326529,4
-2.1139845088316,4
-1.39292195712431,4
-1.41404666448415,4
-0.960390586749129,4
1.37717138017759,4
0.552840270010073,4
1.19827041343894,4
-2.05155025319353,4
-3.74843042819279,4
2.05329580355697,4
2.89410699638365,4
4.77965911424648,4
1.14955979054135,4
-3.26291575274346,6
-1.20273523544195,6
-0.452682488858475,6
0.148795807520889,6
-2.41193581520459,4
-1.69046131018944,6
-4.38079452925932,4
-3.88542805920343,6
-3.40417627402353,6
-1.42209140282342,6
-0.270029206013724,6
-3.35194698334858,4
-4.01181024360471,4
-3.56467464532588,4
-2.63759758050942,4
-4.38092322190337,4
-4.25572330647666,4
-4.11857259077827,4
-4.33184259060231,4
-4.57859312521468,4
-2.66587066540936,4
-2.77261164531316,4
-3.57493756068544,4
1.16844663272148,4
4.71722119582301,6
4.53882311755033,4
4.74137397159751,4
-3.01309820420447,4
-2.06374517230633,4
-3.55635604703779,4
-1.76530287627341,4
-1.04515888046545,4
-0.860441505729121,4
-0.445796934911552,4
0.633812904366095,4
-0.898216811203837,4
2.19952493231882,4
2.88102025806718,4
1.46335858311947,4
0.175344806876436,2
3.06748848172964,2
5.30751352513173,2
2.44624877535432,4
-0.627242730467406,4
-3.22057960308134,4
0.736218630352758,4
-2.05237985435148,4
0.780063245873035,4
-2.50681521781539,4
4.27422791031245,4
-3.29222728756739,4
-1.50675199537216,4
4.60058875190565,4
-0.218572136757587,4
4.25264234044313,4
1.01441378994489,4
3.87118341163481,4
-0.871147875941093,4
2.12254188884638,4
2.57771601760803,2
3.40162877026335,4
-2.52585558429134,4
-3.24280636707354,4
0.375995688048474,4
1.72419669959527,4
5.21394847103509,2
1.43872895507737,2
3.84101479738602,2
0.556941325588581,2
5.3400798439419,2
-0.667270133782062,2
2.6901382166335,2
0.387627035610802,2
2.84732147371394,2
2.22622917125798,2
0.0512529457153509,2
5.23789910709897,2
5.31547375624458,2
5.43614699259226,2
5.37707942279687,2
5.30312887556851,2
5.07645922421845,2
3.86982733636281,2
